timestamp,metric_name,metric_value,region,device
2025-05-26T19:00:00Z,revenue,132.51,NA,Web
2025-05-26T19:00:00Z,revenue,264.38,EMEA,iOS
2025-05-26T19:00:00Z,revenue,133.64,EMEA,Android
2025-05-26T19:00:00Z,revenue,107.89,EMEA,Web
2025-05-26T19:00:00Z,revenue,281.86,APAC,iOS
2025-05-26T19:00:00Z,revenue,140.19,APAC,Android
2025-05-26T19:00:00Z,revenue,107.56,APAC,Web
2025-05-26T20:00:00Z,revenue,331.21,NA,iOS
2025-05-26T20:00:00Z,revenue,177.32,NA,Android
2025-05-26T20:00:00Z,revenue,126.42,NA,Web
2025-05-26T20:00:00Z,revenue,263.6,EMEA,iOS
2025-05-26T20:00:00Z,revenue,137.61,EMEA,Android
2025-05-26T20:00:00Z,revenue,98.02,EMEA,Web
2025-05-26T20:00:00Z,revenue,254.62,APAC,iOS
2025-05-26T20:00:00Z,revenue,132.59,APAC,Android
2025-05-26T20:00:00Z,revenue,101.31,APAC,Web
2025-05-26T21:00:00Z,revenue,355.89,NA,iOS
2025-05-26T21:00:00Z,revenue,179.79,NA,Android
2025-05-26T21:00:00Z,revenue,129.35,NA,Web
2025-05-26T21:00:00Z,revenue,271.96,EMEA,iOS
2025-05-26T21:00:00Z,revenue,133.45,EMEA,Android
2025-05-26T21:00:00Z,revenue,87.67,EMEA,Web
2025-05-26T21:00:00Z,revenue,241.05,APAC,iOS
2025-05-26T21:00:00Z,revenue,121.28,APAC,Android
2025-05-26T21:00:00Z,revenue,99.51,APAC,Web
2025-05-26T22:00:00Z,revenue,315.56,NA,iOS
2025-05-26T22:00:00Z,revenue,174.2,NA,Android
2025-05-26T22:00:00Z,revenue,124.45,NA,Web
2025-05-26T22:00:00Z,revenue,236.91,EMEA,iOS
2025-05-26T22:00:00Z,revenue,126.63,EMEA,Android
2025-05-26T22:00:00Z,revenue,99.06,EMEA,Web
2025-05-26T22:00:00Z,revenue,232.22,APAC,iOS
2025-05-26T22:00:00Z,revenue,126.9,APAC,Android
2025-05-26T22:00:00Z,revenue,94.06,APAC,Web
2025-05-26T23:00:00Z,revenue,310.31,NA,iOS
2025-05-26T23:00:00Z,revenue,147.87,NA,Android
2025-05-26T23:00:00Z,revenue,109.88,NA,Web
2025-05-26T23:00:00Z,revenue,227.86,EMEA,iOS
2025-05-26T23:00:00Z,revenue,129.27,EMEA,Android
2025-05-26T23:00:00Z,revenue,83.71,EMEA,Web
2025-05-26T23:00:00Z,revenue,242.99,APAC,iOS
2025-05-26T23:00:00Z,revenue,109.8,APAC,Android
2025-05-26T23:00:00Z,revenue,96.73,APAC,Web
2025-05-27T00:00:00Z,revenue,284.53,NA,iOS
2025-05-27T00:00:00Z,revenue,150.01,NA,Android
2025-05-27T00:00:00Z,revenue,125.23,NA,Web
2025-05-27T00:00:00Z,revenue,233.18,EMEA,iOS
2025-05-27T00:00:00Z,revenue,113.5,EMEA,Android
2025-05-27T00:00:00Z,revenue,86.81,EMEA,Web
2025-05-27T00:00:00Z,revenue,248.46,APAC,iOS
2025-05-27T00:00:00Z,revenue,137.78,APAC,Android
2025-05-27T00:00:00Z,revenue,83.7,APAC,Web
2025-05-27T01:00:00Z,revenue,331.6,NA,iOS
2025-05-27T01:00:00Z,revenue,176.44,NA,Android
2025-05-27T01:00:00Z,revenue,130.18,NA,Web
2025-05-27T01:00:00Z,revenue,243.69,EMEA,iOS
2025-05-27T01:00:00Z,revenue,117.57,EMEA,Android
2025-05-27T01:00:00Z,revenue,99.6,EMEA,Web
2025-05-27T01:00:00Z,revenue,275.03,APAC,iOS
2025-05-27T01:00:00Z,revenue,123.46,APAC,Android
2025-05-27T01:00:00Z,revenue,95.36,APAC,Web
2025-05-27T02:00:00Z,revenue,322.67,NA,iOS
2025-05-27T02:00:00Z,revenue,171.57,NA,Android
2025-05-27T02:00:00Z,revenue,125.89,NA,Web
2025-05-27T02:00:00Z,revenue,256.72,EMEA,iOS
2025-05-27T02:00:00Z,revenue,119.93,EMEA,Android
2025-05-27T02:00:00Z,revenue,92.75,EMEA,Web
2025-05-27T02:00:00Z,revenue,261.65,APAC,iOS
2025-05-27T02:00:00Z,revenue,116.99,APAC,Android
2025-05-27T02:00:00Z,revenue,86.73,APAC,Web
2025-05-27T03:00:00Z,revenue,325.14,NA,iOS
2025-05-27T03:00:00Z,revenue,182.17,NA,Android
2025-05-27T03:00:00Z,revenue,126.02,NA,Web
2025-05-27T03:00:00Z,revenue,261.04,EMEA,iOS
2025-05-27T03:00:00Z,revenue,126.35,EMEA,Android
2025-05-27T03:00:00Z,revenue,99.38,EMEA,Web
2025-05-27T03:00:00Z,revenue,272.95,APAC,iOS
2025-05-27T03:00:00Z,revenue,128.04,APAC,Android
2025-05-27T03:00:00Z,revenue,89.15,APAC,Web
2025-05-27T04:00:00Z,revenue,365.89,NA,iOS
2025-05-27T04:00:00Z,revenue,177.02,NA,Android
2025-05-27T04:00:00Z,revenue,141.33,NA,Web
2025-05-27T04:00:00Z,revenue,257.17,EMEA,iOS
2025-05-27T04:00:00Z,revenue,131.41,EMEA,Android
2025-05-27T04:00:00Z,revenue,99.11,EMEA,Web
2025-05-27T04:00:00Z,revenue,288.09,APAC,iOS
2025-05-27T04:00:00Z,revenue,136.02,APAC,Android
2025-05-27T04:00:00Z,revenue,105.11,APAC,Web
2025-05-27T05:00:00Z,revenue,366.46,NA,iOS
2025-05-27T05:00:00Z,revenue,186.75,NA,Android
2025-05-27T05:00:00Z,revenue,146.67,NA,Web
2025-05-27T05:00:00Z,revenue,299.14,EMEA,iOS
2025-05-27T05:00:00Z,revenue,156.05,EMEA,Android
2025-05-27T05:00:00Z,revenue,101.09,EMEA,Web
2025-05-27T05:00:00Z,revenue,268.75,APAC,iOS
2025-05-27T05:00:00Z,revenue,137.93,APAC,Android
2025-05-27T05:00:00Z,revenue,101.41,APAC,Web
2025-05-27T06:00:00Z,revenue,384.95,NA,iOS
2025-05-27T06:00:00Z,revenue,190.28,NA,Android
2025-05-27T06:00:00Z,revenue,148.42,NA,Web
2025-05-27T06:00:00Z,revenue,301.13,EMEA,iOS
2025-05-27T06:00:00Z,revenue,147.51,EMEA,Android
2025-05-27T06:00:00Z,revenue,112.0,EMEA,Web
2025-05-27T06:00:00Z,revenue,317.15,APAC,iOS
2025-05-27T06:00:00Z,revenue,144.74,APAC,Android
2025-05-27T06:00:00Z,revenue,101.63,APAC,Web
2025-05-27T07:00:00Z,revenue,406.96,NA,iOS
2025-05-27T07:00:00Z,revenue,208.1,NA,Android
2025-05-27T07:00:00Z,revenue,147.65,NA,Web
2025-05-27T07:00:00Z,revenue,304.67,EMEA,iOS
2025-05-27T07:00:00Z,revenue,160.86,EMEA,Android
2025-05-27T07:00:00Z,revenue,131.7,EMEA,Web
2025-05-27T07:00:00Z,revenue,304.57,APAC,iOS
2025-05-27T07:00:00Z,revenue,163.78,APAC,Android
2025-05-27T07:00:00Z,revenue,124.74,APAC,Web
2025-05-27T08:00:00Z,revenue,436.88,NA,iOS
2025-05-27T08:00:00Z,revenue,212.95,NA,Android
2025-05-27T08:00:00Z,revenue,182.37,NA,Web
2025-05-27T08:00:00Z,revenue,355.25,EMEA,iOS
2025-05-27T08:00:00Z,revenue,145.21,EMEA,Android
2025-05-27T08:00:00Z,revenue,121.23,EMEA,Web
2025-05-27T08:00:00Z,revenue,367.35,APAC,iOS
2025-05-27T08:00:00Z,revenue,182.15,APAC,Android
2025-05-27T08:00:00Z,revenue,116.22,APAC,Web
2025-05-27T09:00:00Z,revenue,454.45,NA,iOS
2025-05-27T09:00:00Z,revenue,221.84,NA,Android
2025-05-27T09:00:00Z,revenue,179.93,NA,Web
2025-05-27T09:00:00Z,revenue,334.61,EMEA,iOS
2025-05-27T09:00:00Z,revenue,164.6,EMEA,Android
2025-05-27T09:00:00Z,revenue,119.08,EMEA,Web
2025-05-27T09:00:00Z,revenue,334.05,APAC,iOS
2025-05-27T09:00:00Z,revenue,169.03,APAC,Android
2025-05-27T09:00:00Z,revenue,133.64,APAC,Web
2025-05-27T10:00:00Z,revenue,501.14,NA,iOS
2025-05-27T10:00:00Z,revenue,225.37,NA,Android
2025-05-27T10:00:00Z,revenue,171.9,NA,Web
2025-05-27T10:00:00Z,revenue,341.7,EMEA,iOS
2025-05-27T10:00:00Z,revenue,174.79,EMEA,Android
2025-05-27T10:00:00Z,revenue,130.65,EMEA,Web
2025-05-27T10:00:00Z,revenue,377.41,APAC,iOS
2025-05-27T10:00:00Z,revenue,174.98,APAC,Android
2025-05-27T10:00:00Z,revenue,138.22,APAC,Web
2025-05-27T11:00:00Z,revenue,436.9,NA,iOS
2025-05-27T11:00:00Z,revenue,246.99,NA,Android
2025-05-27T11:00:00Z,revenue,161.84,NA,Web
2025-05-27T11:00:00Z,revenue,349.06,EMEA,iOS
2025-05-27T11:00:00Z,revenue,181.23,EMEA,Android
2025-05-27T11:00:00Z,revenue,127.81,EMEA,Web
2025-05-27T11:00:00Z,revenue,351.98,APAC,iOS
2025-05-27T11:00:00Z,revenue,187.51,APAC,Android
2025-05-27T11:00:00Z,revenue,133.95,APAC,Web
2025-05-27T12:00:00Z,revenue,467.62,NA,iOS
2025-05-27T12:00:00Z,revenue,237.55,NA,Android
2025-05-27T12:00:00Z,revenue,172.31,NA,Web
2025-05-27T12:00:00Z,revenue,363.98,EMEA,iOS
2025-05-27T12:00:00Z,revenue,171.14,EMEA,Android
2025-05-27T12:00:00Z,revenue,122.66,EMEA,Web
2025-05-27T12:00:00Z,revenue,356.27,APAC,iOS
2025-05-27T12:00:00Z,revenue,182.03,APAC,Android
2025-05-27T12:00:00Z,revenue,145.67,APAC,Web
2025-05-27T13:00:00Z,revenue,498.38,NA,iOS
2025-05-27T13:00:00Z,revenue,234.28,NA,Android
2025-05-27T13:00:00Z,revenue,174.02,NA,Web
2025-05-27T13:00:00Z,revenue,389.83,EMEA,iOS
2025-05-27T13:00:00Z,revenue,187.29,EMEA,Android
2025-05-27T13:00:00Z,revenue,133.98,EMEA,Web
2025-05-27T13:00:00Z,revenue,397.56,APAC,iOS
2025-05-27T13:00:00Z,revenue,159.12,APAC,Android
2025-05-27T13:00:00Z,revenue,139.35,APAC,Web
2025-05-27T14:00:00Z,revenue,449.47,NA,iOS
2025-05-27T14:00:00Z,revenue,222.02,NA,Android
2025-05-27T14:00:00Z,revenue,186.26,NA,Web
2025-05-27T14:00:00Z,revenue,380.75,EMEA,iOS
2025-05-27T14:00:00Z,revenue,192.82,EMEA,Android
2025-05-27T14:00:00Z,revenue,127.17,EMEA,Web
2025-05-27T14:00:00Z,revenue,332.8,APAC,iOS
2025-05-27T14:00:00Z,revenue,183.7,APAC,Android
2025-05-27T14:00:00Z,revenue,143.19,APAC,Web
2025-05-27T15:00:00Z,revenue,427.27,NA,iOS
2025-05-27T15:00:00Z,revenue,228.06,NA,Android
2025-05-27T15:00:00Z,revenue,164.45,NA,Web
2025-05-27T15:00:00Z,revenue,371.62,EMEA,iOS
2025-05-27T15:00:00Z,revenue,182.78,EMEA,Android
2025-05-27T15:00:00Z,revenue,123.37,EMEA,Web
2025-05-27T15:00:00Z,revenue,328.81,APAC,iOS
2025-05-27T15:00:00Z,revenue,155.64,APAC,Android
2025-05-27T15:00:00Z,revenue,121.81,APAC,Web
2025-05-27T16:00:00Z,revenue,429.18,NA,iOS
2025-05-27T16:00:00Z,revenue,239.92,NA,Android
2025-05-27T16:00:00Z,revenue,179.77,NA,Web
2025-05-27T16:00:00Z,revenue,333.14,EMEA,iOS
2025-05-27T16:00:00Z,revenue,151.96,EMEA,Android
2025-05-27T16:00:00Z,revenue,108.73,EMEA,Web
2025-05-27T16:00:00Z,revenue,345.54,APAC,iOS
2025-05-27T16:00:00Z,revenue,160.21,APAC,Android
2025-05-27T16:00:00Z,revenue,121.68,APAC,Web
2025-05-27T17:00:00Z,revenue,390.96,NA,iOS
2025-05-27T17:00:00Z,revenue,197.02,NA,Android
2025-05-27T17:00:00Z,revenue,144.56,NA,Web
2025-05-27T17:00:00Z,revenue,320.32,EMEA,iOS
2025-05-27T17:00:00Z,revenue,160.01,EMEA,Android
2025-05-27T17:00:00Z,revenue,122.75,EMEA,Web
2025-05-27T17:00:00Z,revenue,301.21,APAC,iOS
2025-05-27T17:00:00Z,revenue,165.81,APAC,Android
2025-05-27T17:00:00Z,revenue,113.61,APAC,Web
2025-05-27T18:00:00Z,revenue,412.8,NA,iOS
2025-05-27T18:00:00Z,revenue,196.77,NA,Android
2025-05-27T18:00:00Z,revenue,155.68,NA,Web
2025-05-27T18:00:00Z,revenue,285.89,EMEA,iOS
2025-05-27T18:00:00Z,revenue,146.54,EMEA,Android
2025-05-27T18:00:00Z,revenue,114.8,EMEA,Web
2025-05-27T18:00:00Z,revenue,300.53,APAC,iOS
2025-05-27T18:00:00Z,revenue,150.39,APAC,Android
2025-05-27T18:00:00Z,revenue,114.16,APAC,Web
2025-05-27T19:00:00Z,revenue,409.87,NA,iOS
2025-05-27T19:00:00Z,revenue,193.75,NA,Android
2025-05-27T19:00:00Z,revenue,130.63,NA,Web
2025-05-27T19:00:00Z,revenue,292.25,EMEA,iOS
2025-05-27T19:00:00Z,revenue,145.26,EMEA,Android
2025-05-27T19:00:00Z,revenue,116.82,EMEA,Web
2025-05-27T19:00:00Z,revenue,293.79,APAC,iOS
2025-05-27T19:00:00Z,revenue,141.53,APAC,Android
2025-05-27T19:00:00Z,revenue,113.56,APAC,Web
2025-05-27T20:00:00Z,revenue,346.05,NA,iOS
2025-05-27T20:00:00Z,revenue,173.55,NA,Android
2025-05-27T20:00:00Z,revenue,126.86,NA,Web
2025-05-27T20:00:00Z,revenue,283.43,EMEA,iOS
2025-05-27T20:00:00Z,revenue,127.62,EMEA,Android
2025-05-27T20:00:00Z,revenue,108.81,EMEA,Web
2025-05-27T20:00:00Z,revenue,268.83,APAC,iOS
2025-05-27T20:00:00Z,revenue,146.81,APAC,Android
2025-05-27T20:00:00Z,revenue,97.75,APAC,Web
2025-05-27T21:00:00Z,revenue,320.58,NA,iOS
2025-05-27T21:00:00Z,revenue,171.15,NA,Android
2025-05-27T21:00:00Z,revenue,125.75,NA,Web
2025-05-27T21:00:00Z,revenue,239.91,EMEA,iOS
2025-05-27T21:00:00Z,revenue,132.88,EMEA,Android
2025-05-27T21:00:00Z,revenue,97.11,EMEA,Web
2025-05-27T21:00:00Z,revenue,282.37,APAC,iOS
2025-05-27T21:00:00Z,revenue,134.55,APAC,Android
2025-05-27T21:00:00Z,revenue,93.93,APAC,Web
2025-05-27T22:00:00Z,revenue,319.68,NA,iOS
2025-05-27T22:00:00Z,revenue,159.73,NA,Android
2025-05-27T22:00:00Z,revenue,125.51,NA,Web
2025-05-27T22:00:00Z,revenue,241.61,EMEA,iOS
2025-05-27T22:00:00Z,revenue,126.54,EMEA,Android
2025-05-27T22:00:00Z,revenue,92.33,EMEA,Web
2025-05-27T22:00:00Z,revenue,247.03,APAC,iOS
2025-05-27T22:00:00Z,revenue,117.11,APAC,Android
2025-05-27T22:00:00Z,revenue,80.58,APAC,Web
2025-05-27T23:00:00Z,revenue,325.94,NA,iOS
2025-05-27T23:00:00Z,revenue,157.87,NA,Android
2025-05-27T23:00:00Z,revenue,124.43,NA,Web
2025-05-27T23:00:00Z,revenue,255.97,EMEA,iOS
2025-05-27T23:00:00Z,revenue,109.72,EMEA,Android
2025-05-27T23:00:00Z,revenue,92.23,EMEA,Web
2025-05-27T23:00:00Z,revenue,227.05,APAC,iOS
2025-05-27T23:00:00Z,revenue,127.77,APAC,Android
2025-05-27T23:00:00Z,revenue,94.96,APAC,Web
2025-05-28T00:00:00Z,revenue,326.71,NA,iOS
2025-05-28T00:00:00Z,revenue,162.59,NA,Android
2025-05-28T00:00:00Z,revenue,118.12,NA,Web
2025-05-28T00:00:00Z,revenue,242.6,EMEA,iOS
2025-05-28T00:00:00Z,revenue,124.24,EMEA,Android
2025-05-28T00:00:00Z,revenue,91.75,EMEA,Web
2025-05-28T00:00:00Z,revenue,230.72,APAC,iOS
2025-05-28T00:00:00Z,revenue,116.45,APAC,Android
2025-05-28T00:00:00Z,revenue,92.03,APAC,Web
2025-05-28T01:00:00Z,revenue,323.26,NA,iOS
2025-05-28T01:00:00Z,revenue,151.79,NA,Android
2025-05-28T01:00:00Z,revenue,126.64,NA,Web
2025-05-28T01:00:00Z,revenue,229.72,EMEA,iOS
2025-05-28T01:00:00Z,revenue,115.68,EMEA,Android
2025-05-28T01:00:00Z,revenue,81.1,EMEA,Web
2025-05-28T01:00:00Z,revenue,243.4,APAC,iOS
2025-05-28T01:00:00Z,revenue,120.86,APAC,Android
2025-05-28T01:00:00Z,revenue,100.37,APAC,Web
2025-05-28T02:00:00Z,revenue,309.31,NA,iOS
2025-05-28T02:00:00Z,revenue,162.89,NA,Android
2025-05-28T02:00:00Z,revenue,129.3,NA,Web
2025-05-28T02:00:00Z,revenue,236.84,EMEA,iOS
2025-05-28T02:00:00Z,revenue,121.45,EMEA,Android
2025-05-28T02:00:00Z,revenue,98.99,EMEA,Web
2025-05-28T02:00:00Z,revenue,252.04,APAC,iOS
2025-05-28T02:00:00Z,revenue,124.9,APAC,Android
2025-05-28T02:00:00Z,revenue,98.98,APAC,Web
2025-05-28T03:00:00Z,revenue,338.31,NA,iOS
2025-05-28T03:00:00Z,revenue,174.55,NA,Android
2025-05-28T03:00:00Z,revenue,123.6,NA,Web
2025-05-28T03:00:00Z,revenue,245.22,EMEA,iOS
2025-05-28T03:00:00Z,revenue,134.29,EMEA,Android
2025-05-28T03:00:00Z,revenue,93.85,EMEA,Web
2025-05-28T03:00:00Z,revenue,252.89,APAC,iOS
2025-05-28T03:00:00Z,revenue,135.73,APAC,Android
2025-05-28T03:00:00Z,revenue,86.13,APAC,Web
2025-05-28T04:00:00Z,revenue,373.63,NA,iOS
2025-05-28T04:00:00Z,revenue,167.45,NA,Android
2025-05-28T04:00:00Z,revenue,140.86,NA,Web
2025-05-28T04:00:00Z,revenue,260.91,EMEA,iOS
2025-05-28T04:00:00Z,revenue,123.17,EMEA,Android
2025-05-28T04:00:00Z,revenue,106.61,EMEA,Web
2025-05-28T04:00:00Z,revenue,254.89,APAC,iOS
2025-05-28T04:00:00Z,revenue,135.71,APAC,Android
2025-05-28T04:00:00Z,revenue,103.69,APAC,Web
2025-05-28T05:00:00Z,revenue,390.21,NA,iOS
2025-05-28T05:00:00Z,revenue,189.15,NA,Android
2025-05-28T05:00:00Z,revenue,143.73,NA,Web
2025-05-28T05:00:00Z,revenue,283.08,EMEA,iOS
2025-05-28T05:00:00Z,revenue,149.11,EMEA,Android
2025-05-28T05:00:00Z,revenue,111.17,EMEA,Web
2025-05-28T05:00:00Z,revenue,281.43,APAC,iOS
2025-05-28T05:00:00Z,revenue,138.63,APAC,Android
2025-05-28T05:00:00Z,revenue,118.98,APAC,Web
2025-05-28T06:00:00Z,revenue,410.75,NA,iOS
2025-05-28T06:00:00Z,revenue,185.37,NA,Android
2025-05-28T06:00:00Z,revenue,156.74,NA,Web
2025-05-28T06:00:00Z,revenue,317.69,EMEA,iOS
2025-05-28T06:00:00Z,revenue,145.65,EMEA,Android
2025-05-28T06:00:00Z,revenue,115.45,EMEA,Web
2025-05-28T06:00:00Z,revenue,304.97,APAC,iOS
2025-05-28T06:00:00Z,revenue,151.12,APAC,Android
2025-05-28T06:00:00Z,revenue,116.72,APAC,Web
2025-05-28T07:00:00Z,revenue,434.52,NA,iOS
2025-05-28T07:00:00Z,revenue,208.91,NA,Android
2025-05-28T07:00:00Z,revenue,167.32,NA,Web
2025-05-28T07:00:00Z,revenue,295.4,EMEA,iOS
2025-05-28T07:00:00Z,revenue,159.17,EMEA,Android
2025-05-28T07:00:00Z,revenue,118.25,EMEA,Web
2025-05-28T07:00:00Z,revenue,313.5,APAC,iOS
2025-05-28T07:00:00Z,revenue,149.04,APAC,Android
2025-05-28T07:00:00Z,revenue,119.48,APAC,Web
2025-05-28T08:00:00Z,revenue,452.96,NA,iOS
2025-05-28T08:00:00Z,revenue,189.0,NA,Android
2025-05-28T08:00:00Z,revenue,175.96,NA,Web
2025-05-28T08:00:00Z,revenue,329.58,EMEA,iOS
2025-05-28T08:00:00Z,revenue,160.96,EMEA,Android
2025-05-28T08:00:00Z,revenue,118.47,EMEA,Web
2025-05-28T08:00:00Z,revenue,369.91,APAC,iOS
2025-05-28T08:00:00Z,revenue,182.23,APAC,Android
2025-05-28T08:00:00Z,revenue,116.57,APAC,Web
2025-05-28T09:00:00Z,revenue,433.24,NA,iOS
2025-05-28T09:00:00Z,revenue,219.91,NA,Android
2025-05-28T09:00:00Z,revenue,171.03,NA,Web
2025-05-28T09:00:00Z,revenue,340.29,EMEA,iOS
2025-05-28T09:00:00Z,revenue,161.01,EMEA,Android
2025-05-28T09:00:00Z,revenue,123.63,EMEA,Web
2025-05-28T09:00:00Z,revenue,336.58,APAC,iOS
2025-05-28T09:00:00Z,revenue,189.51,APAC,Android
2025-05-28T09:00:00Z,revenue,115.69,APAC,Web
2025-05-28T10:00:00Z,revenue,473.79,NA,iOS
2025-05-28T10:00:00Z,revenue,226.35,NA,Android
2025-05-28T10:00:00Z,revenue,178.07,NA,Web
2025-05-28T10:00:00Z,revenue,354.51,EMEA,iOS
2025-05-28T10:00:00Z,revenue,181.23,EMEA,Android
2025-05-28T10:00:00Z,revenue,132.46,EMEA,Web
2025-05-28T10:00:00Z,revenue,379.14,APAC,iOS
2025-05-28T10:00:00Z,revenue,173.35,APAC,Android
2025-05-28T10:00:00Z,revenue,129.77,APAC,Web
2025-05-28T11:00:00Z,revenue,465.35,NA,iOS
2025-05-28T11:00:00Z,revenue,241.27,NA,Android
2025-05-28T11:00:00Z,revenue,196.25,NA,Web
2025-05-28T11:00:00Z,revenue,345.97,EMEA,iOS
2025-05-28T11:00:00Z,revenue,181.89,EMEA,Android
2025-05-28T11:00:00Z,revenue,131.26,EMEA,Web
2025-05-28T11:00:00Z,revenue,356.3,APAC,iOS
2025-05-28T11:00:00Z,revenue,170.92,APAC,Android
2025-05-28T11:00:00Z,revenue,127.23,APAC,Web
2025-05-28T12:00:00Z,revenue,476.66,NA,iOS
2025-05-28T12:00:00Z,revenue,229.93,NA,Android
2025-05-28T12:00:00Z,revenue,157.81,NA,Web
2025-05-28T12:00:00Z,revenue,351.13,EMEA,iOS
2025-05-28T12:00:00Z,revenue,183.22,EMEA,Android
2025-05-28T12:00:00Z,revenue,132.39,EMEA,Web
2025-05-28T12:00:00Z,revenue,337.36,APAC,iOS
2025-05-28T12:00:00Z,revenue,177.4,APAC,Android
2025-05-28T12:00:00Z,revenue,142.56,APAC,Web
2025-05-28T13:00:00Z,revenue,457.47,NA,iOS
2025-05-28T13:00:00Z,revenue,236.25,NA,Android
2025-05-28T13:00:00Z,revenue,187.42,NA,Web
2025-05-28T13:00:00Z,revenue,353.36,EMEA,iOS
2025-05-28T13:00:00Z,revenue,176.98,EMEA,Android
2025-05-28T13:00:00Z,revenue,136.32,EMEA,Web
2025-05-28T13:00:00Z,revenue,341.63,APAC,iOS
2025-05-28T13:00:00Z,revenue,185.93,APAC,Android
2025-05-28T13:00:00Z,revenue,131.28,APAC,Web
2025-05-28T14:00:00Z,revenue,455.31,NA,iOS
2025-05-28T14:00:00Z,revenue,233.12,NA,Android
2025-05-28T14:00:00Z,revenue,189.86,NA,Web
2025-05-28T14:00:00Z,revenue,349.24,EMEA,iOS
2025-05-28T14:00:00Z,revenue,172.22,EMEA,Android
2025-05-28T14:00:00Z,revenue,131.33,EMEA,Web
2025-05-28T14:00:00Z,revenue,355.75,APAC,iOS
2025-05-28T14:00:00Z,revenue,176.21,APAC,Android
2025-05-28T14:00:00Z,revenue,132.68,APAC,Web
2025-05-28T15:00:00Z,revenue,446.37,NA,iOS
2025-05-28T15:00:00Z,revenue,218.64,NA,Android
2025-05-28T15:00:00Z,revenue,162.97,NA,Web
2025-05-28T15:00:00Z,revenue,374.83,EMEA,iOS
2025-05-28T15:00:00Z,revenue,172.78,EMEA,Android
2025-05-28T15:00:00Z,revenue,123.74,EMEA,Web
2025-05-28T15:00:00Z,revenue,352.28,APAC,iOS
2025-05-28T15:00:00Z,revenue,165.93,APAC,Android
2025-05-28T15:00:00Z,revenue,126.56,APAC,Web
2025-05-28T16:00:00Z,revenue,450.76,NA,iOS
2025-05-28T16:00:00Z,revenue,223.56,NA,Android
2025-05-28T16:00:00Z,revenue,165.72,NA,Web
2025-05-28T16:00:00Z,revenue,319.03,EMEA,iOS
2025-05-28T16:00:00Z,revenue,160.72,EMEA,Android
2025-05-28T16:00:00Z,revenue,135.54,EMEA,Web
2025-05-28T16:00:00Z,revenue,327.79,APAC,iOS
2025-05-28T16:00:00Z,revenue,177.85,APAC,Android
2025-05-28T16:00:00Z,revenue,117.96,APAC,Web
2025-05-28T17:00:00Z,revenue,398.86,NA,iOS
2025-05-28T17:00:00Z,revenue,204.14,NA,Android
2025-05-28T17:00:00Z,revenue,163.97,NA,Web
2025-05-28T17:00:00Z,revenue,340.22,EMEA,iOS
2025-05-28T17:00:00Z,revenue,155.85,EMEA,Android
2025-05-28T17:00:00Z,revenue,122.98,EMEA,Web
2025-05-28T17:00:00Z,revenue,322.54,APAC,iOS
2025-05-28T17:00:00Z,revenue,155.19,APAC,Android
2025-05-28T17:00:00Z,revenue,114.45,APAC,Web
2025-05-28T18:00:00Z,revenue,390.41,NA,iOS
2025-05-28T18:00:00Z,revenue,198.51,NA,Android
2025-05-28T18:00:00Z,revenue,151.16,NA,Web
2025-05-28T18:00:00Z,revenue,305.86,EMEA,iOS
2025-05-28T18:00:00Z,revenue,156.49,EMEA,Android
2025-05-28T18:00:00Z,revenue,112.94,EMEA,Web
2025-05-28T18:00:00Z,revenue,295.29,APAC,iOS
2025-05-28T18:00:00Z,revenue,142.46,APAC,Android
2025-05-28T18:00:00Z,revenue,104.18,APAC,Web
2025-05-28T19:00:00Z,revenue,351.65,NA,iOS
2025-05-28T19:00:00Z,revenue,190.07,NA,Android
2025-05-28T19:00:00Z,revenue,137.75,NA,Web
2025-05-28T19:00:00Z,revenue,277.84,EMEA,iOS
2025-05-28T19:00:00Z,revenue,147.7,EMEA,Android
2025-05-28T19:00:00Z,revenue,111.76,EMEA,Web
2025-05-28T19:00:00Z,revenue,265.55,APAC,iOS
2025-05-28T19:00:00Z,revenue,133.97,APAC,Android
2025-05-28T19:00:00Z,revenue,112.28,APAC,Web
2025-05-28T20:00:00Z,revenue,356.59,NA,iOS
2025-05-28T20:00:00Z,revenue,182.39,NA,Android
2025-05-28T20:00:00Z,revenue,138.69,NA,Web
2025-05-28T20:00:00Z,revenue,280.18,EMEA,iOS
2025-05-28T20:00:00Z,revenue,135.05,EMEA,Android
2025-05-28T20:00:00Z,revenue,103.41,EMEA,Web
2025-05-28T20:00:00Z,revenue,287.71,APAC,iOS
2025-05-28T20:00:00Z,revenue,131.61,APAC,Android
2025-05-28T20:00:00Z,revenue,93.93,APAC,Web
2025-05-28T21:00:00Z,revenue,349.35,NA,iOS
2025-05-28T21:00:00Z,revenue,170.34,NA,Android
2025-05-28T21:00:00Z,revenue,126.45,NA,Web
2025-05-28T21:00:00Z,revenue,268.54,EMEA,iOS
2025-05-28T21:00:00Z,revenue,136.18,EMEA,Android
2025-05-28T21:00:00Z,revenue,101.89,EMEA,Web
2025-05-28T21:00:00Z,revenue,252.48,APAC,iOS
2025-05-28T21:00:00Z,revenue,129.48,APAC,Android
2025-05-28T21:00:00Z,revenue,97.34,APAC,Web
2025-05-28T22:00:00Z,revenue,328.56,NA,iOS
2025-05-28T22:00:00Z,revenue,158.84,NA,Android
2025-05-28T22:00:00Z,revenue,127.35,NA,Web
